,alias,multipleImage,weekday,numberLikesCategory,amount_relevant_tags,moving_avg,numberPosts,numberFollowers,numberFollowing,website_available
573,lasselom,False,Friday,10,0,30792.6,301,603652,251,1
574,lasselom,False,Wednesday,10,3,32901.8,301,603652,251,1
576,lasselom,False,Sunday,10,0,32550.8,301,603652,251,1
578,norbertthedog,False,Wednesday,10,0,25024.8,886,483244,142,1
580,norbertthedog,False,Thursday,10,0,28289.4,886,483244,142,1
581,norbertthedog,False,Tuesday,10,0,29378.0,886,483244,142,1
582,norbertthedog,False,Wednesday,10,0,30507.6,886,483244,142,1
583,norbertthedog,False,Thursday,10,0,26952.6,886,483244,142,1
584,norbertthedog,False,Friday,10,0,28077.4,886,483244,142,1
585,norbertthedog,False,Sunday,10,0,28373.0,886,483244,142,1
587,norbertthedog,False,Saturday,10,0,28593.0,886,483244,142,1
589,norbertthedog,False,Monday,10,0,27356.4,886,483244,142,1
591,norbertthedog,False,Tuesday,10,0,26171.2,886,483244,142,1
592,norbertthedog,False,Sunday,10,0,28324.8,886,483244,142,1
594,norbertthedog,False,Friday,10,0,29790.0,886,483244,142,1
597,bejamin,False,Wednesday,10,0,16310.8,264,236881,293,1
599,bejamin,False,Wednesday,10,0,22278.6,264,236881,293,1
601,bejamin,False,Saturday,10,0,19453.8,264,236881,293,1
603,bejamin,False,Tuesday,9,0,18105.2,264,236881,293,1
604,bejamin,False,Thursday,9,0,23399.8,264,236881,293,1
605,bejamin,False,Sunday,9,0,19094.6,264,236881,293,1
606,bejamin,False,Thursday,9,0,16742.6,264,236881,293,1
607,bejamin,False,Wednesday,9,0,19895.0,264,236881,293,1
608,bejamin,False,Wednesday,8,0,17781.4,264,236881,293,1
609,bejamin,False,Tuesday,8,0,18628.6,264,236881,293,1
610,bejamin,False,Friday,8,0,27139.8,264,236881,293,1
611,bejamin,False,Sunday,7,0,13698.8,264,236881,293,1
612,franslanting,False,Sunday,10,5,16469.8,228,416673,183,1
613,franslanting,False,Tuesday,10,1,15225.0,228,416673,183,1
615,franslanting,False,Friday,10,6,16457.2,228,416673,183,1
617,franslanting,False,Friday,10,0,14440.2,228,416673,183,1
618,franslanting,False,Sunday,9,2,18982.6,228,416673,183,1
619,franslanting,False,Friday,9,0,22123.2,228,416673,183,1
620,franslanting,False,Saturday,9,0,15189.6,228,416673,183,1
621,franslanting,False,Saturday,9,0,20175.4,228,416673,183,1
623,franslanting,False,Sunday,9,0,22297.0,228,416673,183,1
625,franslanting,False,Saturday,8,0,22444.4,228,416673,183,1
627,franslanting,False,Friday,8,0,19936.8,228,416673,183,1
628,franslanting,False,Sunday,8,1,15918.0,228,416673,183,1
631,elenacarriere.official,False,Friday,10,0,31194.2,448,500376,193,1
632,elenacarriere.official,False,Saturday,10,0,31640.8,448,500376,193,1
633,elenacarriere.official,False,Wednesday,10,0,31256.8,448,500376,193,1
635,elenacarriere.official,False,Sunday,10,0,30472.8,448,500376,193,1
636,elenacarriere.official,False,Saturday,10,0,31398.8,448,500376,193,1
637,elenacarriere.official,False,Tuesday,10,0,30150.4,448,500376,193,1
638,elenacarriere.official,False,Monday,10,0,31872.6,448,500376,193,1
639,elenacarriere.official,False,Friday,10,0,32903.6,448,500376,193,1
641,elenacarriere.official,False,Saturday,10,0,31398.8,448,500376,193,1
643,elenacarriere.official,False,Thursday,10,0,33290.0,448,500376,193,1
644,elenacarriere.official,False,Sunday,10,0,33180.6,448,500376,193,1
645,elenacarriere.official,False,Sunday,9,0,33180.6,448,500376,193,1
647,nude_yogagirl,False,Sunday,10,0,19138.2,378,582786,89,1
648,nude_yogagirl,False,Wednesday,10,0,18155.2,378,582786,89,1
649,nude_yogagirl,False,Saturday,10,0,17496.2,378,582786,89,1
650,nude_yogagirl,False,Wednesday,10,0,19199.4,378,582786,89,1
652,nude_yogagirl,False,Sunday,10,0,21241.2,378,582786,89,1
654,nude_yogagirl,False,Monday,9,0,18003.6,378,582786,89,1
656,nude_yogagirl,False,Tuesday,9,0,21511.6,378,582786,89,1
657,nude_yogagirl,False,Thursday,9,0,19652.0,378,582786,89,1
658,nude_yogagirl,False,Friday,9,0,20069.6,378,582786,89,1
659,nude_yogagirl,False,Thursday,9,0,22585.2,378,582786,89,1
660,nude_yogagirl,False,Sunday,9,0,17536.4,378,582786,89,1
662,nude_yogagirl,False,Tuesday,7,0,22146.2,378,582786,89,1
663,jacob,False,Sunday,10,0,30574.8,1438,527178,279,1
667,jacob,False,Tuesday,10,0,25187.4,1438,527178,279,1
669,jacob,False,Saturday,10,0,27005.0,1438,527178,279,1
670,jacob,False,Friday,10,0,33663.6,1438,527178,279,1
672,jacob,False,Thursday,10,0,34090.4,1438,527178,279,1
673,jacob,False,Thursday,10,0,29031.0,1438,527178,279,1
674,jacob,False,Saturday,10,0,32598.0,1438,527178,279,1
675,jacob,False,Monday,10,0,27820.8,1438,527178,279,1
676,jacob,False,Wednesday,10,0,31544.2,1438,527178,279,1
677,jacob,False,Sunday,10,0,28499.8,1438,527178,279,1
678,jacob,False,Wednesday,10,0,31544.2,1438,527178,279,1
679,jacob,False,Saturday,10,0,28437.8,1438,527178,279,1
680,petitesluxures,False,Tuesday,10,0,13935.8,1095,685702,176,1
685,petitesluxures,False,Thursday,9,0,15642.0,1095,685702,176,1
686,petitesluxures,False,Friday,9,0,15609.2,1095,685702,176,1
687,petitesluxures,False,Thursday,9,0,18151.6,1095,685702,176,1
688,petitesluxures,False,Monday,9,0,13441.2,1095,685702,176,1
689,petitesluxures,False,Thursday,9,0,18151.6,1095,685702,176,1
690,petitesluxures,False,Saturday,8,0,17994.0,1095,685702,176,1
691,petitesluxures,False,Sunday,8,0,18401.0,1095,685702,176,1
693,petitesluxures,False,Saturday,8,0,14922.6,1095,685702,176,1
694,petitesluxures,False,Wednesday,8,0,15761.8,1095,685702,176,1
695,petitesluxures,False,Sunday,8,0,12569.0,1095,685702,176,1
696,petitesluxures,False,Tuesday,6,0,19256.6,1095,685702,176,1
697,shradsblog,False,Thursday,10,0,4585.0,465,171933,481,1
698,shradsblog,False,Sunday,6,0,12067.4,465,171933,481,1
699,shradsblog,False,Wednesday,6,0,3792.0,465,171933,481,1
700,shradsblog,False,Tuesday,6,0,3143.6,465,171933,481,1
701,shradsblog,False,Saturday,5,0,11739.0,465,171933,481,1
702,shradsblog,False,Monday,5,0,2624.0,465,171933,481,1
703,shradsblog,False,Sunday,5,0,12067.4,465,171933,481,1
704,shradsblog,False,Friday,4,0,2334.6,465,171933,481,1
705,shradsblog,False,Sunday,3,0,2464.2,465,171933,481,1
706,shradsblog,False,Wednesday,3,0,2275.8,465,171933,481,1
712,shradsblog,False,Thursday,2,0,2350.8,465,171933,481,1
713,shradsblog,False,Tuesday,2,1,2372.0,465,171933,481,1
714,sergiocarvajal7,False,Wednesday,10,0,33980.6,1130,707394,543,1
716,sergiocarvajal7,False,Friday,10,0,30521.4,1130,707394,543,1
717,sergiocarvajal7,False,Monday,10,0,33874.8,1130,707394,543,1
719,sergiocarvajal7,False,Thursday,10,0,33994.0,1130,707394,543,1
720,sergiocarvajal7,False,Wednesday,10,0,35218.8,1130,707394,543,1
721,sergiocarvajal7,False,Sunday,10,0,30574.4,1130,707394,543,1
722,sergiocarvajal7,False,Tuesday,10,0,33009.6,1130,707394,543,1
723,sergiocarvajal7,False,Wednesday,10,0,32026.2,1130,707394,543,1
724,sergiocarvajal7,True,Thursday,10,0,31243.4,1130,707394,543,1
725,sergiocarvajal7,False,Sunday,10,0,32731.0,1130,707394,543,1
728,sergiocarvajal7,False,Sunday,10,0,34811.6,1130,707394,543,1
729,sergiocarvajal7,False,Saturday,10,0,36353.0,1130,707394,543,1
731,andreamelchiorre1,False,Saturday,10,0,18263.6,1238,949475,524,1
732,andreamelchiorre1,False,Friday,10,0,17974.2,1238,949475,524,1
734,andreamelchiorre1,False,Friday,10,1,17974.2,1238,949475,524,1
736,andreamelchiorre1,False,Saturday,10,0,18263.6,1238,949475,524,1
738,andreamelchiorre1,False,Wednesday,10,0,18958.0,1238,949475,524,1
740,andreamelchiorre1,False,Friday,9,1,17974.2,1238,949475,524,1
743,andreamelchiorre1,False,Sunday,9,0,21314.2,1238,949475,524,1
744,andreamelchiorre1,False,Sunday,9,1,21314.2,1238,949475,524,1
746,andreamelchiorre1,False,Wednesday,8,0,18958.0,1238,949475,524,1
747,andreamelchiorre1,False,Saturday,6,0,18263.6,1238,949475,524,1
748,thomaspeschak,False,Saturday,10,1,23579.2,340,898991,1822,1
749,thomaspeschak,False,Wednesday,10,0,23837.6,340,898991,1822,1
751,thomaspeschak,False,Sunday,10,0,25879.0,340,898991,1822,1
752,thomaspeschak,False,Thursday,10,0,20119.4,340,898991,1822,1
753,thomaspeschak,False,Thursday,10,0,21454.2,340,898991,1822,1
755,thomaspeschak,False,Thursday,10,0,28248.8,340,898991,1822,1
756,thomaspeschak,False,Friday,10,0,22587.4,340,898991,1822,1
757,thomaspeschak,False,Sunday,10,0,20645.6,340,898991,1822,1
760,thomaspeschak,False,Tuesday,9,0,22268.0,340,898991,1822,1
761,thomaspeschak,False,Thursday,9,0,21814.2,340,898991,1822,1
763,thomaspeschak,False,Friday,9,0,26857.2,340,898991,1822,1
764,thomaspeschak,False,Tuesday,9,0,25979.6,340,898991,1822,1
765,travisburkephotography,False,Monday,10,0,28608.2,749,636277,603,1
766,travisburkephotography,False,Sunday,10,0,23737.4,749,636277,603,1
767,travisburkephotography,False,Tuesday,10,0,26119.0,749,636277,603,1
768,travisburkephotography,False,Friday,10,0,27542.6,749,636277,603,1
769,travisburkephotography,False,Sunday,10,0,24458.4,749,636277,603,1
771,travisburkephotography,False,Friday,10,0,24374.6,749,636277,603,1
772,travisburkephotography,False,Wednesday,10,0,26664.8,749,636277,603,1
774,travisburkephotography,False,Monday,10,0,26775.6,749,636277,603,1
777,travisburkephotography,False,Wednesday,10,0,27925.8,749,636277,603,1
778,travisburkephotography,False,Thursday,10,0,26050.6,749,636277,603,1
779,travisburkephotography,False,Sunday,10,0,29833.0,749,636277,603,1
780,travisburkephotography,False,Sunday,10,0,29498.8,749,636277,603,1
782,javierrrey,False,Tuesday,10,0,9092.0,429,277559,504,1
783,javierrrey,False,Wednesday,9,0,15168.0,429,277559,504,1
784,javierrrey,False,Monday,9,0,7919.0,429,277559,504,1
786,javierrrey,False,Friday,9,0,15959.4,429,277559,504,1
787,javierrrey,False,Tuesday,9,0,9092.0,429,277559,504,1
788,javierrrey,False,Friday,8,0,17250.8,429,277559,504,1
789,javierrrey,False,Thursday,8,0,16812.4,429,277559,504,1
791,javierrrey,False,Monday,7,0,7919.0,429,277559,504,1
792,javierrrey,False,Sunday,7,0,10600.6,429,277559,504,1
794,javierrrey,False,Sunday,7,0,8157.2,429,277559,504,1
796,javierrrey,False,Sunday,5,0,8157.2,429,277559,504,1
797,javierrrey,False,Monday,4,0,16164.6,429,277559,504,1
799,daniel_ernst,False,Wednesday,10,0,27887.0,385,491189,329,1
800,daniel_ernst,False,Tuesday,10,0,30685.6,385,491189,329,1
803,daniel_ernst,False,Sunday,10,0,28782.0,385,491189,329,1
804,daniel_ernst,False,Sunday,10,0,29755.2,385,491189,329,1
805,daniel_ernst,False,Monday,10,0,29732.0,385,491189,329,1
807,daniel_ernst,False,Saturday,10,0,29179.2,385,491189,329,1
809,daniel_ernst,False,Saturday,10,0,29947.2,385,491189,329,1
810,daniel_ernst,False,Tuesday,10,0,28011.2,385,491189,329,1
812,daniel_ernst,False,Sunday,10,0,29724.6,385,491189,329,1
813,daniel_ernst,False,Monday,10,0,28210.6,385,491189,329,1
814,daniel_ernst,False,Sunday,10,0,28484.0,385,491189,329,1
815,daniel_ernst,False,Wednesday,10,0,30464.6,385,491189,329,1
816,bjcalvillo,False,Tuesday,10,0,16775.6,1835,796084,259,1
817,bjcalvillo,False,Tuesday,10,0,19157.2,1835,796084,259,1
818,bjcalvillo,False,Sunday,10,0,15157.6,1835,796084,259,1
820,bjcalvillo,False,Monday,10,0,20113.0,1835,796084,259,1
821,bjcalvillo,False,Thursday,10,0,20734.2,1835,796084,259,1
823,bjcalvillo,False,Friday,9,0,18027.8,1835,796084,259,1
825,bjcalvillo,False,Wednesday,9,0,17926.0,1835,796084,259,1
826,bjcalvillo,True,Wednesday,9,0,21242.8,1835,796084,259,1
827,bjcalvillo,False,Saturday,9,0,17686.8,1835,796084,259,1
829,bjcalvillo,False,Saturday,7,0,17686.8,1835,796084,259,1
830,bjcalvillo,False,Monday,6,0,18968.2,1835,796084,259,1
831,bjcalvillo,False,Monday,5,0,20113.0,1835,796084,259,1
833,mathildegoehler,False,Friday,10,0,17912.0,2277,891186,443,0
834,mathildegoehler,False,Friday,10,0,17912.0,2277,891186,443,0
835,mathildegoehler,False,Saturday,10,0,12963.6,2277,891186,443,0
837,mathildegoehler,False,Monday,10,0,16608.0,2277,891186,443,0
838,mathildegoehler,False,Thursday,10,0,17081.8,2277,891186,443,0
841,mathildegoehler,False,Wednesday,9,0,17118.8,2277,891186,443,0
843,mathildegoehler,False,Wednesday,9,0,17118.8,2277,891186,443,0
844,mathildegoehler,False,Saturday,9,0,12963.6,2277,891186,443,0
846,mathildegoehler,False,Saturday,9,0,12963.6,2277,891186,443,0
850,meryturiel,False,Tuesday,10,0,12581.2,1643,373397,507,1
851,meryturiel,False,Sunday,10,0,12246.6,1643,373397,507,1
852,meryturiel,False,Sunday,10,0,12246.6,1643,373397,507,1
854,meryturiel,False,Wednesday,9,1,17581.8,1643,373397,507,1
855,meryturiel,False,Monday,9,0,10120.4,1643,373397,507,1
856,meryturiel,False,Thursday,9,0,18181.4,1643,373397,507,1
857,meryturiel,False,Monday,9,0,10120.4,1643,373397,507,1
858,meryturiel,False,Friday,9,0,18367.8,1643,373397,507,1
860,meryturiel,False,Thursday,8,0,18181.4,1643,373397,507,1
861,meryturiel,False,Sunday,8,0,9685.4,1643,373397,507,1
865,meryturiel,False,Friday,6,0,18367.8,1643,373397,507,1
867,antonlofer,False,Wednesday,10,0,26629.2,829,279905,222,1
868,antonlofer,False,Sunday,10,0,27833.6,829,279905,222,1
869,antonlofer,False,Monday,10,0,24719.2,829,279905,222,1
870,antonlofer,False,Wednesday,10,0,24764.8,829,279905,222,1
872,antonlofer,False,Monday,10,0,29215.2,829,279905,222,1
873,antonlofer,False,Thursday,10,0,29694.6,829,279905,222,1
875,antonlofer,False,Tuesday,10,0,29630.6,829,279905,222,1
878,antonlofer,False,Saturday,10,0,27982.8,829,279905,222,1
880,antonlofer,True,Tuesday,10,0,25028.6,829,279905,222,1
881,antonlofer,False,Saturday,10,0,25071.4,829,279905,222,1
882,antonlofer,False,Friday,10,0,28101.4,829,279905,222,1
883,antonlofer,False,Saturday,10,0,27594.2,829,279905,222,1
884,makeupbydenise,False,Friday,10,0,8708.2,1862,986632,707,1
885,makeupbydenise,False,Friday,9,0,8708.2,1862,986632,707,1
886,makeupbydenise,False,Monday,8,0,9301.4,1862,986632,707,1
888,makeupbydenise,False,Sunday,8,0,8617.6,1862,986632,707,1
889,makeupbydenise,False,Thursday,8,1,8638.4,1862,986632,707,1
890,makeupbydenise,False,Sunday,8,0,14297.2,1862,986632,707,1
891,makeupbydenise,False,Wednesday,8,0,8974.4,1862,986632,707,1
892,makeupbydenise,False,Tuesday,7,0,8508.6,1862,986632,707,1
895,makeupbydenise,False,Monday,7,0,8585.8,1862,986632,707,1
897,makeupbydenise,True,Sunday,7,0,9567.8,1862,986632,707,1
898,makeupbydenise,False,Tuesday,6,0,8435.6,1862,986632,707,1
900,makeupbydenise,False,Wednesday,5,0,9461.8,1862,986632,707,1
901,theclassypeople,False,Thursday,10,0,14591.6,1757,948634,447,1
902,theclassypeople,False,Saturday,10,0,21971.8,1757,948634,447,1
903,theclassypeople,False,Thursday,10,0,14591.6,1757,948634,447,1
904,theclassypeople,False,Friday,10,0,19558.8,1757,948634,447,1
905,theclassypeople,False,Saturday,10,0,21971.8,1757,948634,447,1
907,theclassypeople,False,Sunday,10,0,16734.0,1757,948634,447,1
910,theclassypeople,False,Monday,9,0,16095.2,1757,948634,447,1
912,theclassypeople,False,Sunday,9,0,17568.8,1757,948634,447,1
914,theclassypeople,False,Monday,7,0,16095.2,1757,948634,447,1
915,theclassypeople,False,Saturday,5,0,21971.8,1757,948634,447,1
916,theclassypeople,False,Saturday,5,0,21971.8,1757,948634,447,1
917,theclassypeople,False,Sunday,3,0,16734.0,1757,948634,447,1
918,alexhonnold,False,Monday,10,0,21950.4,337,506061,116,1
919,alexhonnold,False,Sunday,10,0,21279.6,337,506061,116,1
921,alexhonnold,False,Friday,10,0,22652.4,337,506061,116,1
923,alexhonnold,False,Sunday,10,0,22734.2,337,506061,116,1
924,alexhonnold,False,Thursday,10,0,21873.2,337,506061,116,1
925,alexhonnold,False,Saturday,10,0,22493.6,337,506061,116,1
927,alexhonnold,False,Thursday,10,0,21612.8,337,506061,116,1
929,alexhonnold,False,Monday,10,0,22491.0,337,506061,116,1
930,alexhonnold,False,Thursday,9,0,21722.6,337,506061,116,1
931,alexhonnold,False,Wednesday,9,0,23840.6,337,506061,116,1
933,alexhonnold,False,Monday,9,0,21370.4,337,506061,116,1
934,alexhonnold,False,Tuesday,8,0,24707.0,337,506061,116,1
936,alliemtaylor,False,Wednesday,10,0,23268.6,685,639131,297,1
937,alliemtaylor,False,Saturday,10,0,24780.8,685,639131,297,1
939,alliemtaylor,False,Thursday,10,0,26183.4,685,639131,297,1
940,alliemtaylor,False,Wednesday,10,0,23884.4,685,639131,297,1
941,alliemtaylor,False,Thursday,10,0,24769.4,685,639131,297,1
943,alliemtaylor,False,Saturday,10,0,23560.6,685,639131,297,1
944,alliemtaylor,False,Saturday,10,0,25117.6,685,639131,297,1
946,alliemtaylor,False,Tuesday,10,0,24947.6,685,639131,297,1
948,alliemtaylor,False,Monday,10,0,23312.2,685,639131,297,1
949,alliemtaylor,False,Sunday,10,0,24601.4,685,639131,297,1
950,alliemtaylor,False,Sunday,10,0,23576.8,685,639131,297,1
951,alliemtaylor,False,Friday,10,0,26458.0,685,639131,297,1
954,goldenretrievers_,False,Sunday,10,0,20068.2,1219,544766,3,0
955,goldenretrievers_,False,Monday,10,0,25020.4,1219,544766,3,0
956,goldenretrievers_,False,Friday,10,0,17806.4,1219,544766,3,0
957,goldenretrievers_,False,Wednesday,10,0,21905.0,1219,544766,3,0
958,goldenretrievers_,False,Friday,10,0,11360.4,1219,544766,3,0
959,goldenretrievers_,False,Saturday,10,0,19389.0,1219,544766,3,0
960,goldenretrievers_,False,Saturday,10,0,19389.0,1219,544766,3,0
961,goldenretrievers_,False,Sunday,10,0,13942.8,1219,544766,3,0
963,goldenretrievers_,False,Wednesday,9,0,21905.0,1219,544766,3,0
964,goldenretrievers_,False,Tuesday,8,0,24783.2,1219,544766,3,0
965,goldenretrievers_,False,Thursday,7,0,15498.2,1219,544766,3,0
967,goldenretrievers_,False,Wednesday,4,0,21905.0,1219,544766,3,0
970,charlestrippy,False,Tuesday,10,0,17058.4,3130,878828,387,1
971,charlestrippy,False,Wednesday,10,0,16588.6,3130,878828,387,1
972,charlestrippy,False,Saturday,10,0,14382.4,3130,878828,387,1
973,charlestrippy,False,Saturday,10,0,18050.4,3130,878828,387,1
974,charlestrippy,False,Monday,10,0,20307.2,3130,878828,387,1
978,charlestrippy,False,Wednesday,9,0,15200.4,3130,878828,387,1
979,charlestrippy,False,Wednesday,9,0,22199.4,3130,878828,387,1
980,charlestrippy,False,Friday,9,0,20085.8,3130,878828,387,1
982,charlestrippy,False,Tuesday,9,0,22065.2,3130,878828,387,1
983,charlestrippy,False,Monday,8,0,15641.6,3130,878828,387,1
984,charlestrippy,False,Thursday,8,0,17490.0,3130,878828,387,1
985,charlestrippy,False,Sunday,8,0,21422.6,3130,878828,387,1
990,ireneisgood,False,Saturday,10,0,22311.2,3550,896213,290,0
991,ireneisgood,False,Thursday,10,0,28328.8,3550,896213,290,0
994,ireneisgood,False,Saturday,10,0,22311.2,3550,896213,290,0
995,ireneisgood,False,Wednesday,10,0,28527.6,3550,896213,290,0
997,ireneisgood,False,Wednesday,10,0,28527.6,3550,896213,290,0
999,ireneisgood,False,Thursday,10,0,28328.8,3550,896213,290,0
1001,ireneisgood,False,Thursday,10,0,28328.8,3550,896213,290,0
1002,ireneisgood,False,Thursday,9,0,28328.8,3550,896213,290,0
1003,joelsartore,False,Tuesday,10,1,19211.2,282,874198,116,1
1005,joelsartore,False,Friday,10,0,19075.4,282,874198,116,1
1007,joelsartore,True,Friday,10,0,19075.4,282,874198,116,1
1008,joelsartore,False,Thursday,10,0,20756.2,282,874198,116,1
1009,joelsartore,True,Wednesday,10,1,21309.8,282,874198,116,1
1010,joelsartore,True,Friday,10,1,21924.0,282,874198,116,1
1011,joelsartore,False,Saturday,10,0,23434.0,282,874198,116,1
1012,joelsartore,True,Thursday,10,0,21215.2,282,874198,116,1
1015,joelsartore,True,Saturday,9,0,21019.8,282,874198,116,1
1016,joelsartore,False,Monday,9,0,20286.6,282,874198,116,1
1017,joelsartore,True,Sunday,9,0,20841.2,282,874198,116,1
1019,joelsartore,True,Sunday,9,0,24797.6,282,874198,116,1
1020,dailyfoodfeed,False,Tuesday,10,0,17631.0,1211,526461,197,1
1022,dailyfoodfeed,False,Saturday,10,0,19416.0,1211,526461,197,1
1024,dailyfoodfeed,False,Monday,10,0,17593.0,1211,526461,197,1
1027,dailyfoodfeed,False,Friday,10,0,20226.0,1211,526461,197,1
1028,dailyfoodfeed,False,Monday,9,0,20959.8,1211,526461,197,1
1029,dailyfoodfeed,False,Monday,9,0,20959.8,1211,526461,197,1
1030,dailyfoodfeed,False,Sunday,9,0,18311.8,1211,526461,197,1
1032,dailyfoodfeed,False,Friday,9,0,12883.4,1211,526461,197,1
1033,dailyfoodfeed,False,Thursday,9,0,18121.6,1211,526461,197,1
1034,dailyfoodfeed,False,Sunday,9,0,14017.8,1211,526461,197,1
1035,dailyfoodfeed,False,Thursday,9,0,18121.6,1211,526461,197,1
1036,dailyfoodfeed,False,Monday,7,0,20959.8,1211,526461,197,1
1037,retrieverpuppies,False,Wednesday,10,0,23025.8,609,257390,21,1
1038,retrieverpuppies,False,Saturday,10,0,20470.4,609,257390,21,1
1039,retrieverpuppies,False,Thursday,10,0,24322.4,609,257390,21,1
1041,retrieverpuppies,True,Wednesday,10,0,23025.8,609,257390,21,1
1045,retrieverpuppies,False,Thursday,10,0,24322.4,609,257390,21,1
1046,retrieverpuppies,False,Friday,10,0,21213.0,609,257390,21,1
1048,retrieverpuppies,True,Wednesday,10,0,23025.8,609,257390,21,1
1049,retrieverpuppies,False,Sunday,9,0,19884.2,609,257390,21,1
1050,retrieverpuppies,False,Sunday,8,0,19884.2,609,257390,21,1
1051,retrieverpuppies,False,Sunday,3,0,19884.2,609,257390,21,1
1052,retrieverpuppies,True,Thursday,2,0,24322.4,609,257390,21,1
1053,retrieverpuppies,True,Sunday,1,0,19884.2,609,257390,21,1
